"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-29","70","85","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-30","73","88","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-01","74","90","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-02","80","94","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-03","84","94","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-04","83","94","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-05","85","95","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-06","71","81","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-07","55","61","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-08","46","49","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-09","47","51","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-10","53","58","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-11","61","67","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-12","72","82","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-13","73","85","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-14","73","82","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-15","75","84","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-16","76","87","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-17","70","75","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-18","71","79","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-19","72","82","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-20","72","80","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-21","71","77","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-22","74","79","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-23","74","76","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-24","75","80","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-25","76","83","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-26","75","82","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-27","77","84","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-28","75","80","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-29","78","85","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-30","77","83","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-10-31","77","83","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-01","74","81","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-02","72","78","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-03","67","70","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-04","67","70","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-05","69","78","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-06","65","74","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-07","52","56","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-08","44","48","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-09","48","63","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-10","53","66","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-11","59","64","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-12","59","74","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-13","48","55","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-14","46","57","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-15","47","55","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-16","57","64","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-17","47","51","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-18","43","46","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-19","48","59","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-20","49","62","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-21","48","60","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-22","54","62","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-23","63","70","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-24","54","58","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-25","55","64","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-26","56","65","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-27","57","73","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-28","67","77","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-29","59","67","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-11-30","58","67","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-01","57","67","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-02","44","49","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-03","40","41","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-04","44","49","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-05","50","53","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-06","48","57","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-07","47","62","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-08","52","65","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-09","53","65","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-10","61","69","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-11","53","74","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-12","29","31","26",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-13","39","49","28",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-14","45","55","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-15","51","55","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-16","51","64","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-17","40","52","28",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-18","49","60","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-19","45","55","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-20","51","66","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-21","44","52","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-22","41","51","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-23","50","54","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-24","46","52","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-25","43","45","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-26","38","41","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-27","37","42","32",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-28","45","57","32",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-29","44","53","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-30","40","51","28",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-12-31","39","43","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-01","33","35","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-02","34","38","30",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-03","43","53","32",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-04","51","69","32",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-05","53","72","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-06","57","73","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-07","55","62","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-08","48","60","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-09","48","61","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-10","46","51","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-11","52","64","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-12","46","48","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-13","48","52","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-14","52","62","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-15","47","55","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-16","49","53","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-17","42","45","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-18","38","39","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-19","44","51","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-20","39","51","27",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-21","44","53","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-22","45","57","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-23","47","58","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-24","57","67","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-25","53","61","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-26","61","69","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-27","55","62","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-28","58","70","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-29","55","65","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-30","55","68","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-01-31","51","59","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-01","49","55","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-02","46","54","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-03","48","63","32",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-04","52","65","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-05","55","68","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-06","63","75","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-07","64","70","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-08","69","71","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-09","55","71","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-10","37","45","29",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-11","46","51","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-12","51","56","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-13","62","70","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-14","71","76","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-15","61","72","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-16","50","60","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-17","42","52","32",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-18","47","60","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-19","59","72","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-20","68","76","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-21","66","76","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-22","52","55","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-23","60","69","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-24","67","78","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-25","63","75","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-26","63","70","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-27","66","75","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-02-28","47","56","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-01","42","47","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-02","52","56","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-03","48","54","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-04","55","68","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-05","59","72","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-06","56","68","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-07","57","71","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-08","55","61","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-09","55","65","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-10","54","66","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-11","64","69","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-12","66","78","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-13","57","69","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-14","59","63","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-15","61","70","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-16","52","63","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-17","50","52","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-18","46","48","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-19","51","58","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-20","54","68","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-21","59","76","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-22","64","78","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-23","68","77","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-24",,"66","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-25","55","62","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-26","52","58","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-27","47","51","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-28","47","50","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-29","56","64","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-30","52","59","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-03-31","60","75","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-01","65","76","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-02","71","76","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-03","75","79","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-04","75","78","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-05","76","81","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-06","76","81","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-07","73","79","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-08","77","84","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-09","76","83","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-10","77","83","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-11","69","80","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-12","68","78","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-13","71","80","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-14","78","85","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-15","80","90","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-16","76","84","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-17","60","73","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-18","60","69","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-19","65","75","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-20","73","78","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-21","76","84","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-22","76","82","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-23","68","73","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-24","65","74","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-25","63","78","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-26","66","80","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-27","66","80","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-28","67","80","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-29","68","82","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-04-30","74","82","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-01","76","85","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-02","78","88","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-03","78","86","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-04","73","83","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-05","73","84","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-06","76","88","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-07","74","85","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-08","74","83","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-09","72","84","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-10","74","85","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-11","77","87","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-12","75","83","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-13","74","85","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-14","76","86","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-15","75","86","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-16","80","91","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-17","81","90","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-18","81","91","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-19","77","83","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-20","80","91","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-21","74","85","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-22","69","83","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-23","72","90","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-24","78","90","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-25","74","84","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-26","75","84","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-27","82","93","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-28","83","90","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-29","82","91","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-30","84","92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-05-31","80","92","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-01","80","91","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-02","83","95","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-03","85","94","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-04","85","94","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-05","81","88","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-06","82","93","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-07","81","89","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-08","78","84","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-09","81","89","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-10","80","90","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-11","82","96","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-12","86","98","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-13","88","97","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-14","88","96","79",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-15","78","90","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-16","83","94","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-17","84","95","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-18","82","93","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-19","81","94","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-20","82","94","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-21","85","98","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-22","80","90","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-23","81","91","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-24","81","92","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-25","82","92","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-26","84","95","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-27","86","96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-28","85","96","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-29","86","97","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-06-30","86","96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-01","79","86","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-02","82","93","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-03","81","93","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-04","82","95","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-05","86","98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-06","86","98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-07","86","98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-08","85","97","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-09","87","99","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-10","87","100","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-11","86","99","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-12","87","100","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-13","88","101","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-14","89","101","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-15","89","101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-16","89","100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-17","89","100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-18","88","100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2001-07-19","89","100","78",
